"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"20.02825","0.0851105","","2.85523"
"20.0285","0.085479","","2.855294"
"20.02875","0.0858475","","2.855359"
"20.029","0.086216","3.004","2.855424"
"20.02925","0.085868","","2.855488"
"20.0295","0.08552","","2.855552"
"20.02975","0.085172","","2.855616"
"20.03","0.084824","3.004","2.85568"
"20.03025","0.084824","","2.855744"
"20.0305","0.084824","","2.855807"
"20.03075","0.084824","","2.855871"
"20.031","0.084824","3.003","2.855935"
"20.03125","0.0848035","","2.855998"
"20.0315","0.084783","","2.856062"
"20.03175","0.0847625","","2.856126"
"20.032","0.084742","3.004","2.856189"
"20.03225","0.084742","","2.856253"
"20.0325","0.084742","","2.856317"
"20.03275","0.084742","","2.85638"
"20.033","0.084742","3.004","2.856444"
"20.03325","0.08509","","2.856508"
"20.0335","0.085438","","2.856572"
"20.03375","0.085786","","2.856636"
"20.034","0.086134","3.004","2.856701"
"20.03425","0.0858065","","2.856766"
"20.0345","0.085479","","2.85683"
"20.03475","0.0851515","","2.856894"
"20.035","0.084824","3.004","2.856957"
"20.03525","0.084824","","2.857021"
"20.0355","0.084824","","2.857085"
"20.03575","0.084824","","2.857149"
"20.036","0.084824","3.004","2.857212"
"20.03625","0.084824","","2.857276"
"20.0365","0.084824","","2.85734"
"20.03675","0.084824","","2.857403"
"20.037","0.084824","3.003","2.857467"
"20.03725","0.0848035","","2.857531"
"20.0375","0.084783","","2.857594"
"20.03775","0.0847625","","2.857658"
"20.038","0.084742","3.004","2.857722"
"20.03825","0.0850695","","2.857786"
"20.0385","0.085397","","2.85785"
"20.03875","0.0857245","","2.857914"
"20.039","0.086052","3.004","2.857979"
"20.03925","0.085745","","2.858043"
"20.0395","0.085438","","2.858107"
"20.03975","0.085131","","2.858171"
"20.04","0.084824","3.003","2.858235"
"20.04025","0.084824","","2.858298"
"20.0405","0.084824","","2.858362"
"20.04075","0.084824","","2.858426"
"20.041","0.084824","3.004","2.85849"
"20.04125","0.084824","","2.858553"
"20.0415","0.084824","","2.858617"
"20.04175","0.084824","","2.858681"
"20.042","0.084824","3.004","2.858744"
"20.04225","0.084824","","2.858808"
"20.0425","0.084824","","2.858872"
"20.04275","0.084824","","2.858935"
"20.043","0.084824","3.004","2.858999"
"20.04325","0.0848855","","2.859063"
"20.0435","0.084947","","2.859127"
"20.04375","0.0850085","","2.859191"
"20.044","0.08507","3.004","2.859254"
"20.04425","0.0852335","","2.859318"
"20.0445","0.085397","","2.859383"
"20.04475","0.0855605","","2.859447"
"20.045","0.085724","3.004","2.859511"
"20.04525","0.085499","","2.859575"
"20.0455","0.085274","","2.859639"
"20.04575","0.085049","","2.859703"
"20.046","0.084824","3.004","2.859767"
"20.04625","0.084824","","2.859831"
"20.0465","0.084824","","2.859894"
"20.04675","0.084824","","2.859958"
"20.047","0.084824","3.004","2.860022"
"20.04725","0.084824","","2.860086"
"20.0475","0.084824","","2.860149"
"20.04775","0.084824","","2.860213"
"20.048","0.084824","3.004","2.860277"
"20.04825","0.0851515","","2.860341"
"20.0485","0.085479","","2.860405"
"20.04875","0.0858065","","2.860469"
"20.049","0.086134","3.003","2.860534"
"20.04925","0.085786","","2.860598"
"20.0495","0.085438","","2.860662"
"20.04975","0.08509","","2.860726"
"20.05","0.084742","3.003","2.86079"
"20.05025","0.0848035","","2.860854"
"20.0505","0.084865","","2.860917"
"20.05075","0.0849265","","2.860981"
"20.051","0.084988","3.004","2.861045"
"20.05125","0.0849265","","2.861109"
"20.0515","0.084865","","2.861172"
"20.05175","0.0848035","","2.861236"
"20.052","0.084742","3.003","2.8613"
"20.05225","0.084742","","2.861363"
"20.0525","0.084742","","2.861427"
"20.05275","0.084742","","2.861491"
"20.053","0.084742","3.004","2.861554"
"20.05325","0.0850695","","2.861618"
"20.0535","0.085397","","2.861682"
"20.05375","0.0857245","","2.861747"
"20.054","0.086052","3.004","2.861811"
"20.05425","0.0857245","","2.861876"
"20.0545","0.085397","","2.86194"
"20.05475","0.0850695","","2.862004"
"20.055","0.084742","3.004","2.862067"
"20.05525","0.084742","","2.862131"
"20.0555","0.084742","","2.862195"
"20.05575","0.084742","","2.862258"
"20.056","0.084742","3.004","2.862322"
"20.05625","0.084742","","2.862386"
"20.0565","0.084742","","2.862449"
"20.05675","0.084742","","2.862513"
"20.057","0.084742","3.004","2.862576"
"20.05725","0.0847625","","2.86264"
"20.0575","0.084783","","2.862704"
"20.05775","0.0848035","","2.862767"
"20.058","0.084824","3.003","2.862831"
"20.05825","0.0851515","","2.862895"
"20.0585","0.085479","","2.862959"
"20.05875","0.0858065","","2.863024"
"20.059","0.086134","3.004","2.863088"
"20.05925","0.0858065","","2.863153"
"20.0595","0.085479","","2.863217"
"20.05975","0.0851515","","2.863281"
"20.06","0.084824","3.003","2.863345"
"20.06025","0.084783","","2.863408"
"20.0605","0.084742","","2.863472"
"20.06075","0.084701","","2.863535"
"20.061","0.08466","3.003","2.863599"
"20.06125","0.0846805","","2.863663"
"20.0615","0.084701","","2.863726"
"20.06175","0.0847215","","2.86379"
"20.062","0.084742","3.004","2.863853"
"20.06225","0.0847625","","2.863917"
"20.0625","0.084783","","2.863981"
"20.06275","0.0848035","","2.864044"
"20.063","0.084824","3.004","2.864108"
"20.06325","0.08509","","2.864172"
"20.0635","0.085356","","2.864236"
"20.06375","0.085622","","2.8643"
"20.064","0.085888","3.003","2.864365"
"20.06425","0.085622","","2.864429"
"20.0645","0.085356","","2.864493"
"20.06475","0.08509","","2.864557"
"20.065","0.084824","3.003","2.864621"
"20.06525","0.084824","","2.864685"
"20.0655","0.084824","","2.864748"
"20.06575","0.084824","","2.864812"
"20.066","0.084824","3.004","2.864876"
"20.06625","0.084824","","2.864939"
"20.0665","0.084824","","2.865003"
"20.06675","0.084824","","2.865067"
"20.067","0.084824","3.004","2.86513"
"20.06725","0.084824","","2.865194"
"20.0675","0.084824","","2.865258"
"20.06775","0.084824","","2.865322"
"20.068","0.084824","3.003","2.865385"
"20.06825","0.0848445","","2.865449"
"20.0685","0.084865","","2.865513"
"20.06875","0.0848855","","2.865576"
"20.069","0.084906","3.004","2.86564"
"20.06925","0.0851515","","2.865704"
"20.0695","0.085397","","2.865768"
"20.06975","0.0856425","","2.865833"
"20.07","0.085888","3.004","2.865897"
"20.07025","0.085622","","2.865961"
"20.0705","0.085356","","2.866025"
"20.07075","0.08509","","2.866089"
"20.071","0.084824","3.003","2.866153"
"20.07125","0.0848035","","2.866217"
"20.0715","0.084783","","2.86628"
"20.07175","0.0847625","","2.866344"
"20.072","0.084742","3.003","2.866408"
"20.07225","0.0847625","","2.866471"
"20.0725","0.084783","","2.866535"
"20.07275","0.0848035","","2.866599"
"20.073","0.084824","3.004","2.866662"
"20.07325","0.08519225","","2.866726"
"20.0735","0.0855605","","2.86679"
"20.07375","0.08592875","","2.866855"
"20.074","0.086297","3.003","2.86692"
"20.07425","0.08592875","","2.866984"
"20.0745","0.0855605","","2.867049"
"20.07475","0.08519225","","2.867113"
"20.075","0.084824","3.004","2.867176"
"20.07525","0.0848035","","2.86724"
"20.0755","0.084783","","2.867304"
"20.07575","0.0847625","","2.867367"
"20.076","0.084742","3.004","2.867431"
"20.07625","0.0847625","","2.867495"
"20.0765","0.084783","","2.867558"
"20.07675","0.0848035","","2.867622"
"20.077","0.084824","3.004","2.867686"
"20.07725","0.0848445","","2.867749"
"20.0775","0.084865","","2.867813"
"20.07775","0.0848855","","2.867877"
"20.078","0.084906","3.003","2.86794"
"20.07825","0.085213","","2.868004"
"20.0785","0.08552","","2.868069"
"20.07875","0.085827","","2.868133"
"20.079","0.086134","3.004","2.868198"
"20.07925","0.0858065","","2.868262"
"20.0795","0.085479","","2.868326"
"20.07975","0.0851515","","2.86839"
"20.08","0.084824","3.004","2.868454"
"20.08025","0.084824","","2.868518"
"20.0805","0.084824","","2.868582"
"20.08075","0.084824","","2.868645"
"20.081","0.084824","3.003","2.868709"
"20.08125","0.084824","","2.868773"
"20.0815","0.084824","","2.868836"
"20.08175","0.084824","","2.8689"
"20.082","0.084824","3.003","2.868964"
"20.08225","0.084783","","2.869027"
"20.0825","0.084742","","2.869091"
"20.08275","0.084701","","2.869154"
"20.083","0.08466","3.003","2.869218"
"20.08325","0.085049","","2.869282"
"20.0835","0.085438","","2.869346"
"20.08375","0.085827","","2.86941"
"20.084","0.086216","3.003","2.869475"
"20.08425","0.085868","","2.86954"
"20.0845","0.08552","","2.869604"
"20.08475","0.085172","","2.869668"
"20.085","0.084824","3.004","2.869732"
"20.08525","0.0848445","","2.869795"
"20.0855","0.084865","","2.869859"
"20.08575","0.0848855","","2.869923"
"20.086","0.084906","3.003","2.869986"
"20.08625","0.0848855","","2.87005"
"20.0865","0.084865","","2.870114"
"20.08675","0.0848445","","2.870178"
"20.087","0.084824","3.004","2.870241"
"20.08725","0.0848035","","2.870305"
"20.0875","0.084783","","2.870369"
"20.08775","0.0847625","","2.870432"
"20.088","0.084742","3.003","2.870496"
"20.08825","0.0850285","","2.87056"
"20.0885","0.085315","","2.870624"
"20.08875","0.0856015","","2.870688"
"20.089","0.085888","3.004","2.870753"
"20.08925","0.0856015","","2.870817"
"20.0895","0.085315","","2.870881"
"20.08975","0.0850285","","2.870945"
"20.09","0.084742","3.004","2.871008"
"20.09025","0.0847625","","2.871072"
"20.0905","0.084783","","2.871136"
"20.09075","0.0848035","","2.871199"
"20.091","0.084824","3.004","2.871263"
"20.09125","0.084824","","2.871327"
"20.0915","0.084824","","2.871391"
"20.09175","0.084824","","2.871454"
"20.092","0.084824","3.004","2.871518"
"20.09225","0.084824","","2.871582"
"20.0925","0.084824","","2.871645"
"20.09275","0.084824","","2.871709"
"20.093","0.084824","3.003","2.871773"
"20.09325","0.0848445","","2.871836"
"20.0935","0.084865","","2.8719"
"20.09375","0.0848855","","2.871964"
"20.094","0.084906","3.003","2.872028"
"20.09425","0.0851515","","2.872092"
"20.0945","0.085397","","2.872156"
"20.09475","0.0856425","","2.87222"
"20.095","0.085888","3.003","2.872284"
"20.09525","0.085622","","2.872349"
"20.0955","0.085356","","2.872413"
"20.09575","0.08509","","2.872477"
"20.096","0.084824","3.003","2.87254"
"20.09625","0.084824","","2.872604"
"20.0965","0.084824","","2.872668"
"20.09675","0.084824","","2.872731"
"20.097","0.084824","3.004","2.872795"
"20.09725","0.0848445","","2.872859"
"20.0975","0.084865","","2.872923"
"20.09775","0.0848855","","2.872986"
"20.098","0.084906","3.004","2.87305"
"20.09825","0.08525375","","2.873114"
"20.0985","0.0856015","","2.873178"
"20.09875","0.08594925","","2.873243"
"20.099","0.086297","3.004","2.873308"
"20.09925","0.08592875","","2.873372"
"20.0995","0.0855605","","2.873437"
"20.09975","0.08519225","","2.873501"
"20.1","0.084824","3.003","2.873564"
"20.10025","0.0848035","","2.873628"
"20.1005","0.084783","","2.873691"
"20.10075","0.0847625","","2.873755"
"20.101","0.084742","3.003","2.873819"
"20.10125","0.0847625","","2.873882"
"20.1015","0.084783","","2.873946"
"20.10175","0.0848035","","2.87401"
"20.102","0.084824","3.004","2.874073"
"20.10225","0.084824","","2.874137"
"20.1025","0.084824","","2.874201"
"20.10275","0.084824","","2.874265"
"20.103","0.084824","3.004","2.874328"
"20.10325","0.0851515","","2.874392"
"20.1035","0.085479","","2.874456"
"20.10375","0.0858065","","2.874521"
"20.104","0.086134","3.003","2.874585"
"20.10425","0.085786","","2.87465"
"20.1045","0.085438","","2.874714"
"20.10475","0.08509","","2.874778"
"20.105","0.084742","3.004","2.874842"
"20.10525","0.084742","","2.874905"
"20.1055","0.084742","","2.874969"
"20.10575","0.084742","","2.875033"
"20.106","0.084742","3.004","2.875096"
"20.10625","0.084742","","2.87516"
"20.1065","0.084742","","2.875223"
"20.10675","0.084742","","2.875287"
"20.107","0.084742","3.003","2.875351"
"20.10725","0.084742","","2.875414"
"20.1075","0.084742","","2.875478"
"20.10775","0.084742","","2.875542"
"20.108","0.084742","3.003","2.875605"
"20.10825","0.08509","","2.875669"
"20.1085","0.085438","","2.875733"
"20.10875","0.085786","","2.875798"
"20.109","0.086134","3.004","2.875862"
"20.10925","0.085827","","2.875927"
"20.1095","0.08552","","2.875991"
"20.10975","0.085213","","2.876055"
"20.11","0.084906","3.003","2.876119"
"20.11025","0.0848855","","2.876182"
"20.1105","0.084865","","2.876246"
"20.11075","0.0848445","","2.87631"
"20.111","0.084824","3.003","2.876373"
"20.11125","0.0848035","","2.876437"
"20.1115","0.084783","","2.876501"
"20.11175","0.0847625","","2.876564"
"20.112","0.084742","3.003","2.876628"
"20.11225","0.084742","","2.876692"
"20.1125","0.084742","","2.876755"
"20.11275","0.084742","","2.876819"
"20.113","0.084742","3.004","2.876883"
"20.11325","0.0850285","","2.876946"
"20.1135","0.085315","","2.877011"
"20.11375","0.0856015","","2.877075"
"20.114","0.085888","3.003","2.877139"
"20.11425","0.0856425","","2.877204"
"20.1145","0.085397","","2.877268"
"20.11475","0.0851515","","2.877332"
"20.115","0.084906","3.004","2.877395"
"20.11525","0.0848855","","2.877459"
"20.1155","0.084865","","2.877523"
"20.11575","0.0848445","","2.877587"
"20.116","0.084824","3.003","2.87765"
"20.11625","0.0848445","","2.877714"
"20.1165","0.084865","","2.877778"
"20.11675","0.0848855","","2.877841"
"20.117","0.084906","3.003","2.877905"
"20.11725","0.084906","","2.877969"
"20.1175","0.084906","","2.878033"
"20.11775","0.084906","","2.878096"
"20.118","0.084906","3.004","2.87816"
"20.11825","0.084906","","2.878224"
"20.1185","0.084906","","2.878288"
"20.11875","0.084906","","2.878351"
"20.119","0.084906","3.004","2.878415"
"20.11925","0.0851515","","2.878479"
"20.1195","0.085397","","2.878543"
"20.11975","0.0856425","","2.878608"
"20.12","0.085888","3.003","2.878672"
"20.12025","0.085622","","2.878736"
"20.1205","0.085356","","2.8788"
"20.12075","0.08509","","2.878864"
"20.121","0.084824","3.004","2.878928"
"20.12125","0.0848035","","2.878992"
"20.1215","0.084783","","2.879055"
"20.12175","0.0847625","","2.879119"
"20.122","0.084742","3.003","2.879183"
"20.12225","0.0847625","","2.879246"
"20.1225","0.084783","","2.87931"
"20.12275","0.0848035","","2.879374"
"20.123","0.084824","3.003","2.879437"
"20.12325","0.085172","","2.879501"
"20.1235","0.08552","","2.879565"
"20.12375","0.085868","","2.87963"
"20.124","0.086216","3.003","2.879695"
"20.12425","0.085868","","2.879759"
"20.1245","0.08552","","2.879823"
"20.12475","0.085172","","2.879887"
"20.125","0.084824","3.003","2.879951"
"20.12525","0.084824","","2.880015"
"20.1255","0.084824","","2.880078"
"20.12575","0.084824","","2.880142"
"20.126","0.084824","3.004","2.880206"
"20.12625","0.0848035","","2.880269"
"20.1265","0.084783","","2.880333"
"20.12675","0.0847625","","2.880397"
"20.127","0.084742","3.003","2.88046"
"20.12725","0.0847625","","2.880524"
"20.1275","0.084783","","2.880588"
"20.12775","0.0848035","","2.880651"
"20.128","0.084824","3.004","2.880715"
"20.12825","0.0851515","","2.880779"
"20.1285","0.085479","","2.880843"
"20.12875","0.0858065","","2.880908"
"20.129","0.086134","3.004","2.880972"
"20.12925","0.085827","","2.881037"
"20.1295","0.08552","","2.881101"
"20.12975","0.085213","","2.881165"
"20.13","0.084906","3.003","2.881229"
"20.13025","0.084906","","2.881292"
"20.1305","0.084906","","2.881356"
"20.13075","0.084906","","2.88142"
"20.131","0.084906","3.003","2.881484"
"20.13125","0.0848855","","2.881547"
"20.1315","0.084865","","2.881611"
"20.13175","0.0848445","","2.881675"
"20.132","0.084824","3.004","2.881738"
"20.13225","0.0848035","","2.881802"
"20.1325","0.084783","","2.881866"
"20.13275","0.0847625","","2.88193"
"20.133","0.084742","3.004","2.881993"
"20.13325","0.0850695","","2.882057"
"20.1335","0.085397","","2.882121"
"20.13375","0.0857245","","2.882186"
"20.134","0.086052","3.004","2.88225"
"20.13425","0.085745","","2.882315"
"20.1345","0.085438","","2.882379"
"20.13475","0.085131","","2.882443"
"20.135","0.084824","3.004","2.882506"
"20.13525","0.084824","","2.88257"
"20.1355","0.084824","","2.882634"
"20.13575","0.084824","","2.882697"
"20.136","0.084824","3.003","2.882761"
"20.13625","0.0848035","","2.882825"
"20.1365","0.084783","","2.882888"
"20.13675","0.0847625","","2.882952"
"20.137","0.084742","3.004","2.883016"
"20.13725","0.0847625","","2.883079"
"20.1375","0.084783","","2.883143"
"20.13775","0.0848035","","2.883207"
"20.138","0.084824","3.003","2.88327"
"20.13825","0.0851105","","2.883334"
"20.1385","0.085397","","2.883398"
"20.13875","0.0856835","","2.883463"
"20.139","0.08597","3.004","2.883527"
"20.13925","0.0856835","","2.883592"
"20.1395","0.085397","","2.883656"
"20.13975","0.0851105","","2.88372"
"20.14","0.084824","3.003","2.883783"
"20.14025","0.084824","","2.883847"
"20.1405","0.084824","","2.883911"
"20.14075","0.084824","","2.883974"
"20.141","0.084824","3.003","2.884038"
"20.14125","0.0848445","","2.884102"
"20.1415","0.084865","","2.884166"
"20.14175","0.0848855","","2.884229"
"20.142","0.084906","3.003","2.884293"
"20.14225","0.084947","","2.884357"
"20.1425","0.084988","","2.884421"
"20.14275","0.085029","","2.884484"
"20.143","0.08507","3.003","2.884548"
"20.14325","0.08507","","2.884612"
"20.1435","0.08507","","2.884676"
"20.14375","0.08507","","2.88474"
"20.144","0.08507","3.004","2.884804"
"20.14425","0.085295","","2.884868"
"20.1445","0.08552","","2.884932"
"20.14475","0.085745","","2.884996"
"20.145","0.08597","3.003","2.885061"
"20.14525","0.085663","","2.885125"
"20.1455","0.085356","","2.885189"
"20.14575","0.085049","","2.885253"
"20.146","0.084742","3.004","2.885317"
"20.14625","0.0847625","","2.885381"
"20.1465","0.084783","","2.885444"
"20.14675","0.0848035","","2.885508"
"20.147","0.084824","3.004","2.885572"
"20.14725","0.0848445","","2.885635"
"20.1475","0.084865","","2.885699"
"20.14775","0.0848855","","2.885763"
"20.148","0.084906","3.004","2.885827"
"20.14825","0.08525375","","2.885891"
"20.1485","0.0856015","","2.885955"
"20.14875","0.08594925","","2.886019"
"20.149","0.086297","3.004","2.886084"
"20.14925","0.08590825","","2.886149"
"20.1495","0.0855195","","2.886213"
"20.14975","0.08513075","","2.886277"
"20.15","0.084742","3.004","2.886341"
"20.15025","0.084742","","2.886404"
"20.1505","0.084742","","2.886468"
"20.15075","0.084742","","2.886531"
"20.151","0.084742","3.003","2.886595"
"20.15125","0.0847625","","2.886659"
"20.1515","0.084783","","2.886722"
"20.15175","0.0848035","","2.886786"
"20.152","0.084824","3.004","2.88685"
"20.15225","0.0848035","","2.886913"
"20.1525","0.084783","","2.886977"
"20.15275","0.0847625","","2.887041"
"20.153","0.084742","3.004","2.887104"
"20.15325","0.08513075","","2.887168"
"20.1535","0.0855195","","2.887233"
"20.15375","0.08590825","","2.887297"
"20.154","0.086297","3.004","2.887362"
"20.15425","0.08590825","","2.887426"
"20.1545","0.0855195","","2.887491"
"20.15475","0.08513075","","2.887555"
"20.155","0.084742","3.003","2.887618"
"20.15525","0.084742","","2.887682"
"20.1555","0.084742","","2.887745"
"20.15575","0.084742","","2.887809"
"20.156","0.084742","3.003","2.887873"
"20.15625","0.0847625","","2.887936"
"20.1565","0.084783","","2.888"
"20.15675","0.0848035","","2.888064"
"20.157","0.084824","3.003","2.888127"
"20.15725","0.084783","","2.888191"
"20.1575","0.084742","","2.888255"
"20.15775","0.084701","","2.888318"
"20.158","0.08466","3.004","2.888382"
"20.15825","0.0850285","","2.888446"
"20.1585","0.085397","","2.88851"
"20.15875","0.0857655","","2.888574"
"20.159","0.086134","3.004","2.888639"
"20.15925","0.085827","","2.888703"
"20.1595","0.08552","","2.888768"
"20.15975","0.085213","","2.888832"
"20.16","0.084906","3.004","2.888895"
"20.16025","0.0848855","","2.888959"
"20.1605","0.084865","","2.889023"
"20.16075","0.0848445","","2.889086"
"20.161","0.084824","3.003","2.88915"
"20.16125","0.0848035","","2.889214"
"20.1615","0.084783","","2.889277"
"20.16175","0.0847625","","2.889341"
"20.162","0.084742","3.004","2.889405"
"20.16225","0.0847625","","2.889468"
"20.1625","0.084783","","2.889532"
"20.16275","0.0848035","","2.889596"
"20.163","0.084824","3.004","2.889659"
"20.16325","0.08509","","2.889723"
"20.1635","0.085356","","2.889788"
"20.16375","0.085622","","2.889852"
"20.164","0.085888","3.004","2.889916"
"20.16425","0.0856015","","2.889981"
"20.1645","0.085315","","2.890045"
"20.16475","0.0850285","","2.890108"
"20.165","0.084742","3.003","2.890172"
"20.16525","0.0847625","","2.890236"
"20.1655","0.084783","","2.890299"
"20.16575","0.0848035","","2.890363"
"20.166","0.084824","3.004","2.890427"
"20.16625","0.084824","","2.89049"
"20.1665","0.084824","","2.890554"
"20.16675","0.084824","","2.890618"
"20.167","0.084824","3.004","2.890682"
"20.16725","0.0848445","","2.890745"
"20.1675","0.084865","","2.890809"
"20.16775","0.0848855","","2.890873"
"20.168","0.084906","3.004","2.890937"
"20.16825","0.084906","","2.891"
"20.1685","0.084906","","2.891064"
"20.16875","0.084906","","2.891128"
"20.169","0.084906","3.003","2.891192"
"20.16925","0.0851515","","2.891255"
"20.1695","0.085397","","2.89132"
"20.16975","0.0856425","","2.891384"
"20.17","0.085888","3.004","2.891448"
"20.17025","0.0856015","","2.891513"
"20.1705","0.085315","","2.891577"
"20.17075","0.0850285","","2.891641"
"20.171","0.084742","3.004","2.891704"
"20.17125","0.084783","","2.891768"
"20.1715","0.084824","","2.891832"
"20.17175","0.084865","","2.891895"
"20.172","0.084906","3.003","2.891959"
"20.17225","0.084865","","2.892023"
"20.1725","0.084824","","2.892086"
"20.17275","0.084783","","2.89215"
"20.173","0.084742","3.003","2.892214"
"20.17325","0.08509","","2.892278"
"20.1735","0.085438","","2.892342"
"20.17375","0.085786","","2.892406"
"20.174","0.086134","3.003","2.892471"
"20.17425","0.0858065","","2.892535"
"20.1745","0.085479","","2.892599"
"20.17475","0.0851515","","2.892663"
"20.175","0.084824","3.004","2.892727"
"20.17525","0.0848035","","2.892791"
"20.1755","0.084783","","2.892854"
"20.17575","0.0847625","","2.892918"
"20.176","0.084742","3.003","2.892982"
"20.17625","0.0847625","","2.893045"
"20.1765","0.084783","","2.893109"
"20.17675","0.0848035","","2.893173"
"20.177","0.084824","3.004","2.893236"
"20.17725","0.084824","","2.8933"
"20.1775","0.084824","","2.893364"
"20.17775","0.084824","","2.893428"
"20.178","0.084824","3.004","2.893491"
"20.17825","0.08519225","","2.893555"
"20.1785","0.0855605","","2.893619"
"20.17875","0.08592875","","2.893684"
"20.179","0.086297","3.003","2.893749"
"20.17925","0.08590825","","2.893813"
"20.1795","0.0855195","","2.893877"
"20.17975","0.08513075","","2.893941"
"20.18","0.084742","3.004","2.894005"
"20.18025","0.084783","","2.894069"
"20.1805","0.084824","","2.894132"
"20.18075","0.084865","","2.894196"
"20.181","0.084906","3.004","2.89426"
"20.18125","0.084906","","2.894324"
"20.1815","0.084906","","2.894387"
"20.18175","0.084906","","2.894451"
"20.182","0.084906","3.004","2.894515"
"20.18225","0.0848855","","2.894579"
"20.1825","0.084865","","2.894642"
"20.18275","0.0848445","","2.894706"
"20.183","0.084824","3.004","2.89477"
"20.18325","0.0851515","","2.894834"
"20.1835","0.085479","","2.894898"
"20.18375","0.0858065","","2.894962"
"20.184","0.086134","3.003","2.895027"
"20.18425","0.0858475","","2.895092"
"20.1845","0.085561","","2.895156"
"20.18475","0.0852745","","2.89522"
"20.185","0.084988","3.003","2.895284"
"20.18525","0.0849265","","2.895347"
"20.1855","0.084865","","2.895411"
"20.18575","0.0848035","","2.895475"
"20.186","0.084742","3.003","2.895538"
"20.18625","0.084742","","2.895602"
"20.1865","0.084742","","2.895666"
"20.18675","0.084742","","2.895729"
"20.187","0.084742","3.004","2.895793"
"20.18725","0.0847625","","2.895857"
"20.1875","0.084783","","2.89592"
"20.18775","0.0848035","","2.895984"
"20.188","0.084824","3.003","2.896048"
"20.18825","0.0851105","","2.896111"
"20.1885","0.085397","","2.896176"
"20.18875","0.0856835","","2.89624"
"20.189","0.08597","3.003","2.896304"
"20.18925","0.085663","","2.896369"
"20.1895","0.085356","","2.896433"
"20.18975","0.085049","","2.896497"
"20.19","0.084742","3.003","2.89656"
"20.19025","0.084783","","2.896624"
"20.1905","0.084824","","2.896688"
"20.19075","0.084865","","2.896751"
"20.191","0.084906","3.003","2.896815"
"20.19125","0.0848855","","2.896879"
"20.1915","0.084865","","2.896943"
"20.19175","0.0848445","","2.897006"
"20.192","0.084824","3.004","2.89707"
"20.19225","0.084865","","2.897134"
"20.1925","0.084906","","2.897197"
"20.19275","0.084947","","2.897261"
"20.193","0.084988","3.003","2.897325"
"20.19325","0.084988","","2.897389"
"20.1935","0.084988","","2.897453"
"20.19375","0.084988","","2.897516"
"20.194","0.084988","3.003","2.89758"
"20.19425","0.0851925","","2.897644"
"20.1945","0.085397","","2.897708"
"20.19475","0.0856015","","2.897773"
"20.195","0.085806","3.003","2.897837"
"20.19525","0.0855605","","2.897901"
"20.1955","0.085315","","2.897965"
"20.19575","0.0850695","","2.898029"
"20.196","0.084824","3.003","2.898093"
"20.19625","0.0848035","","2.898156"
"20.1965","0.084783","","2.89822"
"20.19675","0.0847625","","2.898284"
"20.197","0.084742","3.003","2.898347"
"20.19725","0.0847625","","2.898411"
"20.1975","0.084783","","2.898475"
"20.19775","0.0848035","","2.898538"
"20.198","0.084824","3.003","2.898602"
"20.19825","0.085172","","2.898666"
"20.1985","0.08552","","2.89873"
"20.19875","0.085868","","2.898795"
"20.199","0.086216","3.004","2.898859"
"20.19925","0.0858475","","2.898924"
"20.1995","0.085479","","2.898988"
"20.19975","0.0851105","","2.899052"
"20.2","0.084742","3.003","2.899116"
"20.20025","0.0847625","","2.899179"
"20.2005","0.084783","","2.899243"
"20.20075","0.0848035","","2.899307"
"20.201","0.084824","3.003","2.89937"
"20.20125","0.0848445","","2.899434"
"20.2015","0.084865","","2.899498"
"20.20175","0.0848855","","2.899561"
"20.202","0.084906","3.003","2.899625"
"20.20225","0.0848855","","2.899689"
"20.2025","0.084865","","2.899753"
"20.20275","0.0848445","","2.899816"
"20.203","0.084824","3.004","2.89988"
"20.20325","0.085172","","2.899944"
"20.2035","0.08552","","2.900008"
"20.20375","0.085868","","2.900073"
"20.204","0.086216","3.003","2.900137"
"20.20425","0.0858885","","2.900202"
"20.2045","0.085561","","2.900266"
"20.20475","0.0852335","","2.90033"
"20.205","0.084906","3.003","2.900394"
"20.20525","0.084906","","2.900458"
"20.2055","0.084906","","2.900521"
"20.20575","0.084906","","2.900585"
"20.206","0.084906","3.004","2.900649"
"20.20625","0.084906","","2.900713"
"20.2065","0.084906","","2.900776"
"20.20675","0.084906","","2.90084"
"20.207","0.084906","3.004","2.900904"
"20.20725","0.0848855","","2.900968"
"20.2075","0.084865","","2.901031"
"20.20775","0.0848445","","2.901095"
"20.208","0.084824","3.003","2.901159"
"20.20825","0.0851515","","2.901223"
"20.2085","0.085479","","2.901287"
"20.20875","0.0858065","","2.901351"
"20.209","0.086134","3.004","2.901416"
"20.20925","0.0858065","","2.90148"
"20.2095","0.085479","","2.901545"
"20.20975","0.0851515","","2.901609"
"20.21","0.084824","3.003","2.901672"
"20.21025","0.084824","","2.901736"
"20.2105","0.084824","","2.9018"
"20.21075","0.084824","","2.901863"
"20.211","0.084824","3.003","2.901927"
"20.21125","0.084783","","2.901991"
"20.2115","0.084742","","2.902054"
"20.21175","0.084701","","2.902118"
"20.212","0.08466","3.004","2.902181"
"20.21225","0.084701","","2.902245"
"20.2125","0.084742","","2.902309"
"20.21275","0.084783","","2.902372"
"20.213","0.084824","3.003","2.902436"
"20.21325","0.085131","","2.9025"
"20.2135","0.085438","","2.902564"
